date,rain,
1575655210,0.508,
1575658806,0.254,
1575662406,0,
1575666006,0,
1575669601,0.508,
1575673211,0,
1575676808,0,
1575680407,0,
1575684006,0,
1575687607,0,
1575691206,0,
1575694806,0,
1575698406,0,
1575702007,0,
1575705607,0,
1575709208,0,
1575712807,0,
1575716407,0,
1575720006,0,
1575723607,0,
1575727207,0,
1575730807,0,
1575734407,0,
1575738006,0,
1575741607,0,
1575745206,0,
1575748807,0,
1575752407,0,
1575756007,0,
1575759607,0,
1575763207,0,
1575766807,0,
1575770407,0,
1575774008,0,
1575777607,0,
1575781209,0,
1575784807,0,
1575788407,0,
1575792007,0,
1575795607,0,
1575799208,0,
1575802807,0,
1575806407,0,
1575810007,0,
1575813607,0,
1575817206,0,
1575820806,0,
1575824406,0,
1575828007,0,
1575831607,0,
1575835206,0,
1575838806,0,
1575842407,0,
1575846007,0,
1575849607,0,
1575853206,0,
1575856807,0,
1575860407,0,
1575864007,0,
1575867607,0,
1575871207,0,
1575874806,0,
1575878407,0,
1575882007,0,
1575885606,0,
1575889207,0,
1575892812,0,
1575896407,0,
1575900007,0,
1575903606,0,
1575907206,0,
1575910807,0,
1575914407,0,
1575918006,0,
1575921606,0,
1575925206,0.254,
1575928807,0,
1575932407,0,
1575936008,0.254,
1575939608,0,
1575943209,0,
1575946809,0,
1575950408,1.016,
1575954007,0,
1575957608,0,
1575961208,0,
1575964807,0,
1575968406,0,
1575972008,0,
1575975607,0,
1575979206,0,
1575982807,0,
1575986407,0,
1575990007,0,
1575993607,0,
1575997206,0,
1576000807,0,
1576004407,0,
1595995562,0,
1595995603,0,
1595996284,0.254,
1595998800,0,
1596002400,0,
1596006006,0,
1596009606,0,
1596013208,0,
1596016808,0,
1596020407,0,
1596024006,0,
1596027607,0,
1596031207,0,
1596034806,0,
1596038407,0,
1596042007,0,
1596045607,0,
1596049207,0,
1596052807,0,
1596056408,0,
1596060007,0,
1596063607,0,
1596067207,0,
1596070807,0,
1596074407,0,
1600229903,0,
1600232407,0,
1600236007,0,
1600239613,0,
1600243207,0,
1600246806,0,
1600250407,0,
1600254007,0,
1600257607,0,
1600261207,0,
1600264806,0,
1600268407,0,
1600272006,0,
1600275606,0,
1600279206,0,
1600282807,0,
1600286407,0,
1600290006,0,
1600293606,0,
1600297207,0,
1600300807,0,
1600304406,0,
1600308006,0,
1600311607,0,
1600315206,0,
1600318806,0,
1600322407,0,
1600326006,0,
1600329606,0,
1600333206,0,
1600336806,0,
1600340406,0,
1600344006,0,
1600347606,0,
1600351206,0,
1600354806,0,
1600358407,0,
1600362006,0,
1600365607,0,
1600369207,0,
1600372807,0,
1600376407,0,
1600380006,0,
1600383607,0,
1600387206,0,
1600390806,0,
1600394407,0,
1600398007,0,
1600401606,0,
1600405206,0,
1600408807,0,
1600412408,0,
1600416007,0,
1600419607,0,
1600423206,0,
1600426806,0,
1600430406,0,
1600434006,0,
1600437607,0,
1600441207,0,
1600444807,0,
1600448407,0,
1600452007,0,
1600455606,0,
1600459207,0,
1600462806,0,
1600466406,0,
1600470006,0,
1600473612,3.048,
1600477207,0,
1600480806,0,
1600484406,0.254,
1600488012,0,
1600491607,0,
1600495207,0,
1600498806,0,
1600502406,0,
1600506006,0,
1600509607,0,
1600513207,0,
1600516807,0,
1600520407,0,
1600524007,0,
1600527607,0,
1600531207,0,
1600534807,0,
1600538406,0,
1600542007,0,
1600545606,0,
1600549200,0,
1600552800,0,
1600556400,0,
1600560001,0,
1600563600,0,
1600567200,0,
1600570800,0,
1600574400,0,
1600578000,0,
1600581607,0,
1600585206,0,
1600588807,0,
1600592412,0,
1600596006,0,
1600599606,0,
1600603208,0,
1600606807,0,
1600610406,0,
1600614007,0,
1600617606,0,
1600621207,0,
1600624807,0,
1600628400,0,
1600632000,0,
1600635600,0,
1600639200,0,
1600642800,0,
1600646400,0,
1600650000,0,
1600653600,0,
1600657200,0,
1600660800,0,
1600664400,0,
1600668006,0.254,
1600671607,0,
1600675206,0,
1600678807,0,
1600682406,0,
1600686007,0,
1600689608,0,
1600693206,0.508,
1600696812,1.27,
1600700408,0,
1600704007,0,
1600707606,0,
1600711206,0,
1600714807,0,
1600718400,0,
1600722000,0,
1600725600,0,
1600729200,1.27,
1600732800,0,
1600736400,0,
1600740000,0,
1600743600,0,
1600747200,0.508,
1600750800,0,
1600754406,0,
1600758010,0,
1600761607,0,
1600765206,0,
1600768806,0,
1600772407,0,
1600776006,0,
1600779606,0,
1600783207,0,
1600786806,0,
1600790408,0,
1600794006,0,
1600797606,0,
1600801206,0,
1600804800,0,
1600808400,0,
1600812000,0,
1600815600,0,
1600819200,0,
1600822800,0,
1600826400,0,
1600830000,0,
1600833600,0,
1600837200,0.762,
1600840807,0,
1600844408,0,
1600848007,0,
1600851607,0,
1600855206,0,
1600858807,0,
1600862407,0,
1600866006,0,
1600869608,0,
1600873207,0,
1600876807,0,
1600880407,0,
1600884006,0,
1600887607,0,
1600891200,0,
1600894800,0,
1600898400,0,
1600902000,0,
1600905600,0,
1600909201,0,
1600912800,0,
1600916400,0,
1600920000,0,
1600923607,0,
1600927207,0,
1600930807,0,
1600934406,0,
1600938007,0,
1600941606,0.508,
1600945207,0,
1600948807,0,
1600952406,0,
1600956007,0,
1600959607,0,
1600963206,0,
1600966806,0,
1600970406,0,
1600974007,0,
1600977600,0,
1600981200,0,
1600984800,0,
1600988400,0,
1600992000,0,
1600995600,0,
1600999200,0,
1601002801,0,
1601006400,0,
1601010000,0,
1601013606,0,
1601017206,0,
1601020806,0,
1601024408,0,
1601028008,0,
1601031606,0,
1601035207,0,
1601038807,0,
1601042406,0,
1601046007,0,
1601049607,0,
1601053206,0,
1601056809,0,
1601060406,0,
1601064000,0,
1601067600,0,
1601071200,0,
1601074800,0,
1601078400,0,
1601082000,0,
1601085600,0,
1601089200,0,
1601092800,0,
1601096407,0,
1601100006,0,
1601103606,0,
1601107207,0,
1601110807,0,
1601114407,0,
1601118007,0,
1601121606,0,
1601125206,0,
1601128806,0,
1601132407,0,
1601136006,0,
1601139606,0,
1601143206,0,
1601146807,0,
1601150400,0,
1601154001,0,
1601157600,0,
1601161200,0,
1601164800,0,
1601168400,0,
1601172000,0,
1601175600,0,
1601179200,0,
1601182807,0,
1601186407,0,
1601190006,0,
1601193606,0,
1601197213,0,
1601200807,0,
1601204406,0,
1601208007,0,
1601211607,0,
1601215206,0,
1601218807,0,
1601222407,0,
1601226007,0,
1601229608,0,
1601233206,0,
1601236800,0,
1601240400,0,
1601244000,0,
1601247600,0,
1601251200,0,
1601254800,0,
1601258400,0,
1601262000,0,
1601265600,0,
1601269207,0,
1601272807,0,
1601276407,0,
1601280007,0,
1601283606,0,
1601287206,0,
1601290807,0,
1601294407,0,
1601298006,0,
1601301606,0,
1601305207,0,
1601308808,0.254,
1601312407,0,
1601316007,0,
1601319606,0,
1601323201,0,
1601326806,0,
1601330401,0,
1601334000,0,
1601337600,0,
1601341200,0,
1601344800,0,
1601348400,0,
1601352001,0,
1601355607,0,
1601359206,0,
1601362806,0,
1601366407,0,
1601370007,0,
1601373607,0,
1601377206,0,
1601380807,0,
1601384406,0,
1601388006,0,
1601391606,0,
1601395207,0,
1601398806,0,
1601402406,0,
1601406007,0,
1601409600,0,
1601413200,0,
1601416800,0,
1601420400,0,
1601424000,0,
1601427600,0,
1601431200,0,
1601434800,0,
1601438400,0,
1601442000,0,
1601445607,0,
1601449207,0,
1601452806,0,
1601456407,0,
1601460007,0,
1601463608,0,
1601467207,0,
1601470806,0,
1601474407,0,
1601478006,0,
1601481606,0,
1601485206,0,
1601488806,0,
1601492408,0,
1601496000,0,
1601499600,0,
1601503200,0.254,
1601506800,0.508,
1601510400,0,
1601514000,0,
1601517606,0,
1601521206,0,
1601524806,0,
1601528406,0,
1601532006,0,
1601535606,0,
1601539206,0,
1601542806,0,
1601546407,0,
1601550010,0,
1601553607,0,
1601557206,0,
1601560807,0,
1601564407,0,
1601568007,0,
1601571606,0,
1601575206,0,
1601578806,0,
1601582406,0,
1601586006,0,
1601589607,0,
1601593206,0,
1601596807,0,
1601600407,0,
1601604007,0,
1601607607,0,
1601611206,0,
1601614806,0,
1601618406,0,
1601622006,0,
1601625606,0,
1601629206,0,
1601632807,0,
1601636407,0,
1601640006,0,
1601643606,0,
1601647207,0,
1601650808,0,
1601654406,0,
1601658008,0,
1601661607,0,
1601665207,0,
1601668806,0,
1601672407,0,
1601676007,0.508,
1601679607,0,
1601683206,0,
1601686807,0,
1601690406,0,
1601694006,0,
1601697607,0,
1601701207,0,
1601704806,0,
1601708407,0,
1601712006,0,
1601715607,0,
1601719207,0,
1601722807,0,
1601726407,0,
1601730007,0,
1601733606,0,
1601737206,0,
1601740812,0,
1601744407,0,
1601748006,0,
1601751607,0,
1601755207,0,
1601758806,0,
1601762407,0,
1601766007,0,
1601769607,0,
1601773207,0,
1601776807,0,
1601780408,0,
1601784006,0,
1601787607,0,
1601791206,0,
1601794806,0,
1601798408,0,
1601802006,0,
1601805606,0,
1601809209,0,
1601812809,0,
1601816407,0,
1601820007,0,
1601823607,0,
1601827206,0,
1601830809,0,
1601834407,0,
1601838008,0,
1601841607,0,
1601845207,0,
1601848806,0,
1601852407,0,
1601856007,0,
1601859606,0,
1601863206,0,
1601866806,0,
1601870406,0,
1601874007,0,
1601877606,0,
1601881207,0,
1601884807,0,
1601888407,0,
1601892007,0,
1601895607,0,
1601899206,0,
1601902807,0,
1601906406,0,
1601910007,0,
1601913606,0,
1601917207,0,
1601920806,0,
1601924406,0,
1601928007,0,
1601931606,0,
1601935206,0,
1601938807,0,
1601942407,0,
1601946006,0,
1601949607,0,
1601953207,0,
1601956806,0,
1601960407,0,
1601964007,0,
1601967606,0,
1601971215,0,
1601974807,0,
1601978407,0,
1601982006,0,
1601985606,0,
1601989207,0,
1601992806,0,
1601996407,0,
1602000006,0,
1602003606,0,
1602007207,0,
1602010806,0,
1602014407,0,
1602018006,0,
1602021607,0,
1602025208,0,
1602028806,0,
1602032407,0,
1602036007,0,
1602039606,0,
1602043206,0,
1602046807,0,
1602050407,0,
1602054007,0,
1602057607,0,
1602061207,0,
1602064806,0,
1602068407,0,
1602072007,0,
1602075606,0,
1602079206,0,
1602082807,0,
1602086407,0,
1602090006,0,
1602093606,0,
1602097206,0,
1602100806,0,
1602104406,0,
1602108007,0,
1602111607,0,
1602115206,0,
1602118807,0,
1602122406,0,
1602126006,0,
1602129606,0,
1602133206,0,
1602136806,0,
1602140406,0,
1602144006,0,
1602147607,0,
1602151207,0,
1602154807,0,
1602158406,0,
1602162006,0,
1602165606,0,
1602169206,0,
1602172807,0,
1602176407,0,
1602180007,0,
1602183606,0,
1602187207,0,
1602190806,0,
1602194406,0,
1602198006,0,
1602201607,0,
1602205212,0,
1602208807,0,
1602212407,0,
1602216006,0,
1602219607,0,
1602223207,0,
1602226807,0,
1602230406,0,
1602234006,0,
1602237607,0,
1602241207,0,
1602244807,0,
1602248406,0,
1602252007,0,
1602255607,0,
1602259206,0,
1602262807,0,
1602266408,0,
1602270007,0,
1602273606,0,
1602277206,0,
1602280806,0,
1602284407,0,
1602288006,0,
1602291606,0,
1602295207,0,
1602298807,0,
1602302406,0,
1602306006,0,
1602309607,0,
1602313206,0,
1602316809,0,
1602320407,0,
1602324006,0,
1602327606,0,
1602331207,0,
1602334807,0,
1602338406,0,
1602342007,0,
1602345607,0,
1602349206,0,
1602352807,0,
1602356407,0,
1602360006,0,
1602363606,0,
1602367206,0,
1602370807,0,
1602374406,0,
1602378007,0,
1602381606,0,
1602385207,0,
1602388806,0,
1602392407,0,
1602396007,0,
1602399607,0,
1602403206,0,
1602406807,0,
1602410406,0,
1602424807,0,
1602428406,0,
1602432006,0,
1602435612,0,
1602439207,0,
1602442806,0,
1602446406,0,
1602450007,0,
1602453607,0,
1602457206,0,
1602460807,0,
1602464406,0,
1602468009,0,
1602471606,0,
1602475206,0,
1602478806,0,
1602482406,0,
1602486007,0,
1602489607,0,
1602493206,0,
1602496808,0,
1602500407,0,
1602504006,0,
1602507606,0,
1602511207,0,
1602514806,0,
1602518407,0,
1602522007,0,
1602525606,0,
1602529207,0,
1602532806,0,
1602536406,0,
1602540006,0,
1602543608,0,
1602547207,0,
1602550807,0,
1602554407,0,
1602558006,0,
1602561607,0,
1602565206,0,
1602568807,0,
1602572406,0,
1602576007,0,
1602579607,0,
1602583206,0,
1602586806,0,
1602590406,0,
1602594006,0,
1602597607,0,
1602601206,0,
1602604806,0,
1602608407,0,
1602612007,0,
1602615607,0,
1602619207,0,
1602622806,0,
1602626406,0,
1602630007,0,
1602633607,0,
1602637206,0,
1602640807,0,
1602644407,0,
1602648006,0,
1602651607,0,
1602655207,0,
1602658806,0,
1602662407,0,
1602666007,0,
1602669612,0,
1602673207,0,
1602676806,0,
1602680406,0,
1602684006,0,
1602687606,0,
1602691207,0,
1602694807,0,
1602698407,0,
1602702007,0,
1602705606,0,
1602709206,0,
1602712807,0,
1602716406,0,
1602720007,0,
1602723606,0,
1602727206,0,
1602730807,0,
1602734408,0,
1602738006,0,
1602741607,0,
1602745206,0,
1602748807,0,
1602752406,0,
1602756006,0,
1602759606,0,
1602763206,0,
1602766807,0,
1602770407,0,
1602774006,0,
1602777607,0,
1602781207,0,
1602784807,0,
1602788407,0,
1602792006,0,
1602795606,0,
1602799207,0,
1602802807,0,
1602806400,0,
1602810001,0,
1602813600,0,
1602817200,0,
1602820800,0,
1602824407,0,
1602828006,0,
1602831606,0,
1602835206,0,
1602838807,0,
1602842406,0,
1602846012,0,
1602849607,0,
1602853207,0,
1602856807,0,
1602860406,0,
1602864006,0,
1602867606,0,
1602871206,0,
1602874806,0,
1602878407,0,
1602882007,0,
1602885606,0,
1602889200,0,
1602892800,0,
1602896400,0,
1602900000,0,
1602903600,0,
1602907207,0,
1602910806,0,
1602914407,0,
1602918007,0,
1602921606,0,
1602925207,0,
1602928806,0,
1602932406,0,
1602936007,0,
1602939608,0,
1602943206,0,
1602946806,0,
1602950407,0,
1602954006,0,
1602957608,0.508,
1602961206,6.096,
1602964806,4.318,
1602968408,1.016,
1602972008,1.778,
1602975600,0,
1602979200,0,
1602982800,0,
1602986413,0,
1602990000,0,
1602993607,0,
1602997207,0,
1603000807,0,
1603004407,0,
1603008006,0,
1603011607,0,
1603015206,0,
1603018807,0,
1603022406,0,
1603026007,0,
1603029617,0,
1603033207,0,
1603036808,0,
1603040407,0,
1603044007,0,
1603047606,0,
1603051206,0,
1603054800,0,
1603058400,0,
1603062000,0,
1603065601,0,
1603069200,0,
1603072800,0,
1603076406,0,
1603080006,0,
1603083607,1.27,
1603087206,0,
1603090807,0,
1603094407,0,
1603098007,0,
1603101607,0,
1603105207,0,
1603108806,0,
1603112407,0,
1603116007,0,
1603119606,0,
1603123210,0,
1603126806,0,
1603130406,0,
1603134006,4.826,
1603137613,1.016,
1603141200,0,
1603144800,0,
1603148400,0,
1603152000,0,
1603155601,0,
1603159200,0,
1603162801,0.762,
1603166400,3.302,
1603170007,0.762,
1603173600,0,
1603177207,0,
1603180806,0,
1603184407,2.032,
1603188008,1.778,
1603191607,0,
1603195207,0,
1603198806,0.254,
1603202407,0,
1603206007,0,
1603209607,0,
1603213206,0,
1603216806,0,
1603220408,0,
1603224000,0,
1603227600,0,
1603231200,0,
1603234800,0,
1603238400,4.826,
1603242000,2.794,
1603245607,1.016,
1603249206,0.762,
1603252807,0,
1603256406,0,
1603260007,0,
1603263606,0,
1603267206,0.254,
1603270806,0,
1603274410,0,
1603278006,0,
1603281607,0,
1603285207,0,
1603288806,0,
1603292407,0,
1603296006,0,
1603299607,0,
1603303207,0,
1603306806,0,
1603310406,3.302,
1603314008,1.524,
1603317600,2.794,
1603321209,0.508,
1603324807,1.27,
1603328407,0.508,
1603332000,0,
1603335607,0.254,
1603339207,2.032,
1603342807,0,
1603346406,2.286,
1603350006,0.508,
1603353607,0,
1603357206,0.254,
1603360806,0,
1603364407,0,
1603368008,0,
1603371608,0,
1603375206,0,
1603378807,0.254,
1603382407,0,
1603386006,0,
1603389607,0,
1603393206,0,
1603396807,2.032,
1603400406,0.762,
1603404007,0.254,
1603407613,0,
1603411200,0,
1603414807,0,
1603418406,0,
1603422000,0,
1603425606,0,
1603429207,0,
1603432806,0,
1603436406,0,
1603440006,0,
1603443608,0,
1603447206,0,
1603450806,0,
1603454406,0,
1603458007,0,
1603461608,0,
1603465207,0.254,
1603468806,0,
1603472407,0.762,
1603476008,0.508,
1603479607,0.254,
1603483206,0,
1603486806,0,
1603490407,0,
1603494000,0,
1603497600,0,
1603501200,1.524,
1603504800,1.524,
1603508407,0.762,
1603512007,5.08,
1603515607,0,
1603519207,0.508,
1603522808,0,
1603526406,0.254,
1603530007,0,
1603584000,0,
1603587600,0,
1603591200,0,
1603594800,0,
1603598400,0,
1603602006,0,
1603605606,0,
1603609207,0,
1603612807,0,
1603616407,0,
1603620007,0,
1603623606,0,
1603627206,0,
1603630807,0,
1603634407,0,
1603638006,0,
1603641607,0,
1603645207,0,
1603648807,0,
1603652406,0,
1603656006,0,
1603659600,0,
1603663200,0,
1603666800,0,
1603670400,0,
1603674000,0,
1603677600,0,
1603681200,0,
1603684800,0,
1603688400,0,
1603692006,0,
1603695607,0,
1603699206,0,
1603702807,0,
1603706406,0,
1603710006,0,
1603713607,0,
1603717206,0,
1603720807,0,
1603724408,0,
1603728007,0,
1603731606,0,
1603735208,0,
1603738807,0,
1603742406,0,
1603746000,0,
1603749600,0,
1603753200,0,
1603756800,0,
1603760406,0,
1603764006,0,
1603767600,0,
1603771208,0.508,
1603774807,0,
1603778407,0,
1603782006,0,
1603785607,0,
1603789206,0,
1603792812,0,
1603796409,0,
1603800006,0,
1603803607,0,
1603807206,0,
1603810808,0,
1603814407,0,
1603818006,0,
1603821606,0,
1603825207,0,
1603828808,0,
1603832408,0,
1603836007,0,
1603839600,0,
1603843208,0,
1603846807,0,
1603850407,0,
1603854007,0,
1603857607,0,
1603861206,0,
1603864807,0,
1603868406,0,
1603872014,0,
1603875608,0,
1603879207,1.016,
1603882807,0,
1603886406,0,
1603890006,0,
1603893607,0,
1603897206,0,
1603900807,0.254,
1603904406,0,
1603908007,0,
1603911607,0,
1603915207,0,
1603918800,0,
1603922400,0,
1603926000,0,
1603929600,0,
1603933200,0,
1603936800,0,
1603940400,0,
1603944000,0,
1603947608,0,
1603951206,0,
1603954807,0,
1603958408,0.254,
1603962006,0,
1603965607,0,
1603969206,0,
1603972807,0,
1603976406,0,
1603980008,0,
1603983608,0,
1603987207,0,
1603990806,0,
1603994407,0,
1603998006,0,
1604001606,0,
1604005200,0,
1604008800,0,
1604012400,0,
1604016000,0,
1604019600,0,
1604023200,0,
1604026800,0,
1604030400,0,
1604034006,0,
1604037607,0,
1604041207,0,
1604044806,0,
1604048407,0,
1604052006,0,
1604055607,0,
1604059213,0,
1604062806,0,
1604066408,0,
1604070007,0,
1604073607,0,
1604077206,0,
1604080807,0,
1604084407,0,
1604088006,0,
1604091600,0,
1604095200,0,
1604098800,0,
1604102400,0,
1604106000,0,
1604109600,0,
1604113200,0,
1604116800,0,
1604120400,0,
1604124008,0,
1604127606,0,
1604131206,0,
1604134807,0,
1604138407,0,
1604142006,0,
1604145607,0,
1604149207,0,
1604152807,0,
1604156407,0,
1604160006,0,
1604163606,0,
1604167207,0,
1604170807,0,
1604174407,0,
1604178000,0,
1604181600,0,
1604185200,0,
1604188800,0,
1604192400,0,
1604196001,8.382,
1604199606,3.556,
1604203210,0.762,
1604206807,0,
1604210406,0.254,
1604214007,0,
1604217608,0,
1604221208,0,
1604224809,0,
1604228406,0,
1604232006,0,
1604235608,0,
1604239207,0,
1604242806,0,
1604246407,0,
1604250006,0,
1604253607,0.254,
1604257208,0,
1604260806,0,
1604264401,0,
1604268006,0,
1604271600,0,
1604275200,0,
1604278800,0,
1604282400,0,
1604286000,0,
1604289601,0,
1604293208,0,
1604296807,0,
1604300406,0,
1604304007,0,
1604307606,0,
1604311206,0,
1604314806,0,
1604318406,0,
1604322007,0,
1604325606,0,
1604329206,0,
1604332807,0,
1604336408,0,
1604340007,0.254,
1604343606,0,
1604347207,0,
1604350800,0,
1604354400,0,
1604358000,0,
1604361600,0,
1604365200,0,
1604368800,0,
1604372406,0,
1604376007,0,
1604379606,0,
1604383206,0,
1604386807,0,
1604390407,0,
1604394007,0,
1604397607,0,
1604401211,0,
1604404817,0,
1604408407,0,
1604412007,0,
1604415606,0,
1604419206,0,
1604422807,0,
1604426406,0,
1604430006,0.254,
1604433613,2.54,
1604437206,0,
1604440807,0,
1604444400,0,
1604448006,0.254,
1604451600,0,
1604455206,0,
1604458806,0.254,
1604462407,0.254,
1604466006,0,
1604469607,0,
1604473207,0,
1604476806,0.254,
1604480407,0,
1604484007,0,
1604487606,0,
1604491207,0,
1604494806,0,
1604498406,0,
1604502007,0,
1604505607,0.254,
1604509206,0,
1604512807,0,
1604516408,0,
1604520008,0,
1604523600,0,
1604527200,0,
1604530800,0,
1604534400,0,
1604538000,0,
1604541600,0,
1604545200,0,
1604548800,0,
1604552406,0,
1604556007,0.508,
1604559607,1.524,
1604563207,0.254,
1604566806,0.254,
1604570407,0,
1604574007,0,
1604577607,0,
1604581206,0,
1604584807,0,
1604588407,0,
1604592006,0,
1604595606,0,
1604599206,0,
1604602807,0,
1604606406,0,
1604610000,0,
1604613600,0,
1604617200,0,
1604620800,0,
1604624400,0,
1604628000,0,
1604631606,0,
1604635207,0,
1604638806,0,
1604642407,0,
1604646007,0,
1604649607,0,
1604653206,0,
1604656806,0,
1604660407,0,
1604664006,0,
1604667608,0,
1604671207,0,
1604674806,0,
1604678407,0,
1604682007,0,
1604685608,0,
1604689206,0,
1604692806,0,
1604696407,0,
1604700007,0,
1604703606,0,
1604707206,0,
1604710800,0,
1604714406,0,
1604718007,0,
1604721607,0.508,
1604725206,0,
1604728806,0,
1604732407,0,
1604736008,0,
1604739617,0,
1604743206,0,
1604746807,0,
1604750406,1.016,
1604754007,0.254,
1604757606,0,
1604761207,0,
1604764806,0,
1604768406,0.762,
1604772007,0.762,
1604775606,1.778,
1604779206,0,
1604782807,0,
1604786400,0,
1604790000,0,
1604793600,0,
1604797200,0,
1604800807,0,
1604804407,0,
1604808007,0,
1604811606,0,
1604815207,0,
1604818806,0,
1604822406,0,
1604826006,0,
1604829606,0,
1604833207,0,
1604836807,0,
1604840406,0,
1604844007,0,
1604847607,0,
1604851206,0,
1604854807,0,
1604858407,0,
1604862006,0,
1604865600,0,
1604869200,0,
1604872800,0,
1604876401,0,
1604880000,0,
1604883600,0,
1604887200,0,
1604890800,0,
1604894407,0,
1604898007,0,
1604901608,0,
1604905206,0,
1604908806,0,
1604912406,1.016,
1604916007,0,
1604919607,0,
1604923207,0,
1604926807,0,
1604930407,0,
1604934008,0,
1604937606,0,
1604941207,0,
1604944807,0,
1604948407,0,
1604952007,0.508,
1604955600,0,
1604959200,0,
1604962808,0.762,
1604966406,0,
1604970007,0,
1604973607,0,
1604977206,0,
1604980807,0,
1604984406,0,
1604988006,0,
1604991607,0,
1604995206,0,
1604998806,0,
1605002408,0,
1605006014,0,
1605009608,0,
1605013207,0,
1605016806,0,
1605020406,0,
1605024006,0,
1605027606,0,
1605031206,0,
1605034808,0,
1605038400,0,
1605042000,0,
1605045600,0,
1605049200,0,
1605052800,0,
1605056400,0,
1605060000,0,
1605063607,0,
1605067206,0,
1605070806,0,
1605074406,0,
1605078007,0,
1605081607,0,
1605085207,0,
1605088808,0,
1605092409,0,
1605096007,0,
1605099606,0,
1605103206,0,
1605106807,0,
1605110407,0.254,
1605114007,0,
1605117606,2.032,
1605121206,0,
1605124800,0,
1605128400,0,
1605132012,0,
1605135600,0,
1605139200,0,
1605142800,0,
1605146400,0,
1605150001,0,
1605153600,0,
1605157217,0,
1605160806,0,
1605164406,1.524,
1605168006,0.254,
1605171611,0.508,
1605175206,0,
1605178806,0,
1605182407,0,
1605186007,0,
1605189606,0,
1605193206,0,
1605196806,0,
1605200408,0,
1605204007,1.27,
1605207600,0,
1605211206,0,
1605214800,0,
1605218400,0,
1605222001,0,
1605225600,0,
1605229200,0,
1605232801,0,
1605236400,0,
1605240007,0,
1605243607,0,
1605247207,0,
1605250807,0,
1605254406,0,
1605258006,0,
1605261607,0,
1605265206,0.762,
1605268806,0,
1605272407,2.286,
1605276008,0,
1605279606,0,
1605283206,0,
1605286809,0,
1605290407,0.508,
1605294006,0,
1605297607,0,
1605301200,0,
1605304800,0,
1605308400,0,
1605312000,0,
1605315600,0,
1605319200,0,
1605322800,0,
1605326400,0,
1605330007,0,
1605333606,0,
1605337212,0,
1605340807,0,
1605344411,0,
1605348006,0,
1605351607,0.508,
1605355207,0,
1605358807,0,
1605362407,0,
1605366006,0,
1605369606,0,
1605373206,0,
1605376806,0,
1605380406,0,
1605384000,0,
1605387610,0,
1605391200,0,
1605394800,0,
1605398400,0,
1605402000,0,
1605405600,0,
1605409207,0,
1605412806,0,
1605416407,0,
1605420006,0,
1605423607,0,
1605427206,0,
1605430806,0,
1605434407,0,
1605438006,0,
1605441607,0,
1605445206,0,
1605448807,0,
1605452406,0,
1605456007,0,
1605459606,0,
1605463206,0,
1605466807,0,
1605470407,0,
1605474000,0,
1605477600,0,
1605481200,2.032,
1605484800,3.556,
1605488400,0,
1605492000,0,
1605495600,0,
1605499200,0,
1605502807,0,
1605506407,0,
1605510006,0,
1605513606,0,
1605517206,0,
1605520808,0,
1605524408,0,
1605528006,0,
1605531607,0,
1605535206,0,
1605538807,0,
1605542406,0,
1605546007,0,
1605549607,0,
1605553206,0,
1605556806,0,
1605560400,0,
1605564008,0,
1605567600,0,
1605571206,0.762,
1605574801,0,
1605578407,0,
1605582008,0,
1605585606,0.254,
1605589207,0,
1605592807,0,
1605596407,0,
1605600006,0,
1605603607,0,
1605607207,0,
1605610816,0.254,
1605614406,0,
1605618006,0,
1605621607,0,
1605625207,0,
1605628808,0,
1605632407,0,
1605636006,0,
1605639606,0,
1605643206,0,
1605646800,0,
1605650400,0,
1605654000,0,
1605657601,0,
1605661200,0,
1605664800,0,
1605668400,0,
1605672008,0,
1605675607,0,
1605679207,0,
1605682807,0,
1605686406,0,
1605690007,0,
1605693606,0,
1605697207,0,
1605700806,0,
1605704406,0,
1605708006,0,
1605711608,2.032,
1605715207,1.27,
1605718806,0,
1605722407,1.27,
1605726007,1.016,
1605729600,4.064,
1605733207,0,
1605736807,0.762,
1605740408,3.302,
1605744007,0,
1605747600,0,
1605751200,0,
1605754807,0,
1605758408,0,
1605762006,0,
1605765607,0,
1605769206,0,
1605772808,0,
1605776408,0,
1605780007,0,
1605783607,0,
1605787206,0,
1605790806,0,
1605794407,0,
1605798007,0,
1605801607,0,
1605805206,0,
1605808807,0,
1605812406,0,
1605816007,0,
1605819606,0,
1605823206,0,
1605826800,0,
1605830400,0,
1605834000,0,
1605837600,0,
1605841200,0,
1605844806,0,
1605848406,0,
1605852006,0,
1605855613,0,
1605859206,0,
1605862806,0,
1605866406,0,
1605870006,0,
1605873606,0,
1605877206,0,
1605880807,0,
1605884407,0.762,
1605888006,0,
1605891607,1.524,
1605895207,0.762,
1605898807,0,
1605902407,0,
1605906007,0,
1605909600,0,
1605913200,0,
1605916801,0,
1605920400,0,
1605924000,0,
1605927614,0,
1605931207,0,
1605934807,0,
1605938407,0,
1605942006,0,
1605945606,0,
1605949207,0,
1605952806,2.032,
1605956407,1.016,
1605960006,4.064,
1605963607,2.286,
1605967208,2.794,
1605970807,2.032,
1605974406,0.762,
1605978007,1.524,
1605981606,0.762,
1605985207,0.254,
1605988806,0.254,
1605992406,0,
1605996000,0,
1605999600,0,
1606003200,0,
1606006800,0,
1606010410,0,
1606014008,0,
1606017607,0,
1606021207,0,
